T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
510.0	427.993455356	81.2085684641	20.84930306	15.7095595523
500.0	451.566745447	66.2351924898	17.9677095053	17.6245428872
490.0	471.362551089	54.6899030466	15.4643071597	19.2320879759
480.0	488.479217391	45.4693885757	13.2472838077	20.6175910174
470.0	503.899439006	37.8650665878	11.2603272998	21.8500009133
460.0	518.299842251	31.5080465001	9.52012704418	22.9827274805
450.0	532.063885403	26.1363252519	7.98998111196	24.0442000878
440.0	545.236561554	21.5571628969	6.57724382919	25.0151995363
430.0	557.771115343	17.7012911871	5.43427623144	25.9554705702
420.0	569.317461967	14.4258103061	4.39652895625	26.7872069418
410.0	580.052542097	11.6814735391	3.60479640606	27.616543783
400.0	590.334978819	9.36540872624	2.85192424035	28.3290707297
390.0	600.501491935	7.43352382331	2.23454588985	29.021741529
380.0	610.316568911	5.82816894675	1.68929267864	29.6118624533
370.0	620.023090175	4.51440602802	1.35810259827	30.3963389737
360.0	630.260528238	3.43865216158	1.01028049484	31.0244473182
350.0	640.573717582	2.57195360834	0.712371242557	31.5586935414
