T (K) rhol (kg/m3) rhov (kg/m3) P (bar) DeltaHv (kJ/mol)
470.0	445.758556675	83.4408628006	27.6591325627	14.7430538662
460.0	473.647663321	65.5475442341	23.3689509076	16.8303397081
450.0	496.677793919	52.4101831333	19.6704801051	18.5411353062
440.0	516.635937628	42.3536426215	16.4898345877	20.0037851063
430.0	534.818409942	34.2860466401	13.681219308	21.3069084873
420.0	551.519581508	27.695774855	11.1982525548	22.4751720251
410.0	566.85380928	22.3114156967	9.12353513695	23.5427139045
400.0	581.262868297	17.8842129811	7.36631934274	24.5313970405
390.0	595.272643998	14.2406768855	5.92097658771	25.4831815572
380.0	608.546682342	11.2248061338	4.59549084875	26.3080193476
370.0	620.983210831	8.75679374336	3.54674095578	27.0846247978
360.0	632.963079967	6.74336545086	2.66796445629	27.7928745226
350.0	644.687364377	5.12192670774	2.07870078781	28.6040156062
